session_id,station_age_years,power_kw,num_bays,connector_type,zone,hour,day_of_week,is_weekend,ambient_temp_c,grid_load_index,start_soc_pct,battery_capacity_kwh,vehicle_segment,duration_mins,energy_kwh,failed
VG-SES-000207,5.0,30.0,1,Type2 AC,Secunderabad,21,1,0,34.7,0.803,61.9,66.2,4W,137.0,26.11,0
VG-SES-000208,2.0,180.0,8,CHAdeMO,Madhapur,18,0,0,24.1,0.785,32.5,11.3,3W,38.0,0.71,0
VG-SES-000209,6.0,150.0,4,GB/T,Secunderabad,21,0,0,21.7,0.729,31.2,10.2,3W,34.0,0.21,0
VG-SES-000210,3.0,30.0,1,Bharat AC-001,Uppal,2,2,0,,0.46,61.0,11.8,3W,318.0,1.75,0
VG-SES-000211,6.0,150.0,4,GB/T,Secunderabad,6,6,1,32.8,0.507,36.5,56.9,4W,42.0,5.68,0
VG-SES-000212,2.0,60.0,2,CCS2,Gachibowli,16,2,0,39.8,,58.1,8.9,3W,121.0,3.61,0
VG-SES-000213,7.0,30.0,4,Type2 AC,Gachibowli,15,3,0,30.6,0.573,82.6,263.5,Bus,124.0,36.44,0
VG-SES-000214,3.0,30.0,1,Bharat AC-001,Uppal,5,5,1,21.7,0.412,38.4,6.9,3W,490.0,3.37,0
VG-SES-000215,5.0,30.0,1,Type2 AC,Secunderabad,6,2,0,17.2,0.536,58.5,10.5,3W,622.0,3.84,0
VG-SES-000216,5.0,30.0,1,Type2 AC,Secunderabad,23,1,0,19.8,0.647,22.5,29.6,4W,799.0,57.14,0
VG-SES-000217,5.0,180.0,5,CHAdeMO,Gachibowli,19,1,0,27.4,,26.8,65.0,4W,45.0,0.0,1
VG-SES-000218,6.0,30.0,3,Type2 AC,Madhapur,0,2,0,32.7,0.496,23.9,2.7,2W,673.0,0.42,0
VG-SES-000219,7.0,120.0,7,CCS2,Madhapur,22,1,0,30.7,0.714,40.4,2.7,2W,12.0,0.15,0
VG-SES-000220,5.0,60.0,3,CCS2,Kukatpally,13,0,0,27.8,0.462,8.6,11.0,3W,125.0,4.87,0
VG-SES-000221,2.0,60.0,2,CCS2,Gachibowli,10,6,1,22.5,0.555,50.5,62.3,4W,84.0,8.49,0
VG-SES-000222,6.0,30.0,3,Type2 AC,Madhapur,6,1,0,33.4,0.544,23.8,6.3,3W,282.0,2.41,0
VG-SES-000223,5.0,30.0,1,Type2 AC,Secunderabad,20,0,0,41.2,0.808,60.1,308.1,Bus,273.0,120.73,0
VG-SES-000224,5.0,180.0,5,CHAdeMO,Gachibowli,22,5,1,26.9,0.635,72.3,2.6,2W,52.0,0.0,1
VG-SES-000225,4.0,150.0,3,CCS2,Uppal,19,2,0,21.6,,65.2,3.5,2W,31.0,0.47,0
VG-SES-000226,2.0,60.0,2,CCS2,Gachibowli,8,3,0,,0.597,9.1,38.2,4W,175.0,13.98,0
VG-SES-000227,5.0,180.0,5,CHAdeMO,Gachibowli,19,5,1,24.6,0.749,39.2,2.6,2W,31.0,0.35,0
VG-SES-000228,3.0,30.0,2,Type2 AC,Secunderabad,8,5,1,21.9,0.561,47.4,60.3,4W,230.0,28.35,0
VG-SES-000229,3.0,30.0,1,Bharat AC-001,Uppal,5,1,0,30.9,0.536,61.3,4.3,2W,270.0,0.0,1
VG-SES-000230,6.0,30.0,4,Bharat DC-001,Uppal,10,3,0,24.8,0.645,37.9,2.2,2W,118.0,1.14,0
VG-SES-000231,6.0,150.0,4,GB/T,Secunderabad,22,2,0,35.2,0.69,38.4,71.6,4W,20.0,0.0,1
VG-SES-000232,3.0,150.0,5,CCS2,Kukatpally,20,5,1,33.5,0.774,69.9,3.3,2W,45.0,0.61,0
VG-SES-000233,5.0,30.0,1,Type2 AC,Secunderabad,21,0,0,24.0,,57.9,2.3,2W,546.0,0.62,0
VG-SES-000234,4.0,30.0,4,Bharat AC-001,Gachibowli,20,3,0,19.7,0.851,53.8,2.4,2W,195.0,0.71,0
VG-SES-000235,7.0,30.0,2,Bharat AC-001,Kukatpally,22,5,1,18.6,0.69,14.0,2.3,2W,225.0,0.77,0
VG-SES-000236,4.0,150.0,3,CCS2,Uppal,8,4,0,,0.661,31.3,3.9,2W,44.0,0.73,0
VG-SES-000237,4.0,60.0,3,Type2 AC,Madhapur,9,0,0,35.1,0.722,16.5,60.8,4W,190.0,42.12,0
VG-SES-000238,6.0,150.0,4,GB/T,Secunderabad,20,1,0,35.2,,22.5,4.3,2W,39.0,0.31,0
VG-SES-000239,7.0,120.0,7,CCS2,Madhapur,19,6,1,30.3,,46.2,66.0,4W,104.0,35.2,0
VG-SES-000240,7.0,30.0,2,Bharat AC-001,Kukatpally,19,0,0,33.1,0.858,38.4,25.6,4W,396.0,6.03,0
VG-SES-000241,2.0,180.0,8,CHAdeMO,Madhapur,12,6,1,37.6,0.482,30.9,29.7,4W,49.0,1.43,0
VG-SES-000242,4.0,150.0,3,CCS2,Uppal,20,2,0,36.2,0.82,48.8,4.2,2W,14.0,0.26,0
VG-SES-000243,2.0,180.0,8,CHAdeMO,Madhapur,22,3,0,34.9,0.665,21.1,3.4,2W,28.0,0.42,0
VG-SES-000244,5.0,180.0,5,CHAdeMO,Gachibowli,19,1,0,36.0,,35.1,229.0,Bus,28.0,30.95,0
VG-SES-000245,6.0,150.0,4,GB/T,Secunderabad,18,1,0,43.3,,53.9,9.7,3W,28.0,1.07,0
VG-SES-000246,4.0,30.0,4,Bharat AC-001,Gachibowli,20,0,0,35.9,0.891,39.3,30.3,4W,329.0,0.0,1
VG-SES-000247,7.0,120.0,7,CCS2,Madhapur,11,3,0,37.9,0.551,31.7,3.7,2W,28.0,0.17,0
VG-SES-000248,3.0,30.0,1,Bharat AC-001,Uppal,23,6,1,31.6,0.615,45.8,3.4,2W,703.0,1.79,0
VG-SES-000249,3.0,30.0,1,Bharat AC-001,Uppal,0,4,0,27.4,0.596,70.0,48.7,4W,226.0,13.64,0
VG-SES-000250,6.0,30.0,4,Bharat DC-001,Uppal,10,4,0,21.3,0.641,47.8,2.6,2W,183.0,0.42,0
VG-SES-000251,7.0,30.0,4,Type2 AC,Gachibowli,9,1,0,34.5,0.682,21.1,272.2,Bus,173.0,0.0,1
VG-SES-000252,5.0,30.0,1,Type2 AC,Secunderabad,2,1,0,26.1,0.458,36.5,2.1,2W,236.0,0.38,0
VG-SES-000253,4.0,150.0,3,CCS2,Uppal,8,3,0,20.6,0.733,40.9,4.0,2W,14.0,0.23,0
VG-SES-000254,4.0,60.0,3,Type2 AC,Madhapur,8,5,1,23.9,0.582,43.4,4.3,2W,134.0,0.95,0
VG-SES-000255,2.0,15.0,1,Type2 AC,Kukatpally,1,3,0,21.5,0.518,63.9,2.1,2W,558.0,0.68,0
VG-SES-000256,5.0,30.0,1,Type2 AC,Secunderabad,5,3,0,26.3,0.51,42.7,30.3,4W,436.0,16.92,0
VG-SES-000257,5.0,60.0,3,CCS2,Kukatpally,15,4,0,,0.603,48.5,10.0,3W,145.0,4.71,0
VG-SES-000258,7.0,30.0,4,Type2 AC,Gachibowli,15,5,1,30.1,0.548,55.4,2.7,2W,127.0,0.09,0
VG-SES-000259,4.0,60.0,3,Type2 AC,Madhapur,10,5,1,21.9,0.633,27.9,4.1,2W,108.0,1.75,0
VG-SES-000260,6.0,30.0,4,Bharat DC-001,Uppal,16,0,0,24.7,0.634,27.7,2.8,2W,230.0,0.66,0
VG-SES-000261,5.0,30.0,1,Type2 AC,Secunderabad,0,0,0,,0.495,69.2,289.0,Bus,508.0,73.74,0
VG-SES-000262,2.0,60.0,2,CCS2,Gachibowli,11,4,0,39.1,,36.4,28.5,4W,166.0,0.0,1
VG-SES-000263,4.0,150.0,3,CCS2,Uppal,7,6,1,20.5,0.626,48.5,4.0,2W,14.0,0.25,0
VG-SES-000264,5.0,180.0,5,CHAdeMO,Gachibowli,18,5,1,34.7,,34.0,8.5,4W,33.0,0.0,1
VG-SES-000265,7.0,30.0,2,Bharat AC-001,Kukatpally,1,0,0,25.4,0.51,60.5,7.9,3W,388.0,2.82,0
VG-SES-000266,2.0,180.0,8,CHAdeMO,Madhapur,6,5,1,,0.5,36.1,67.7,4W,29.0,0.0,1
VG-SES-000267,7.0,120.0,7,CCS2,Madhapur,18,3,0,24.1,,16.4,4.2,2W,38.0,0.64,0
VG-SES-000268,7.0,120.0,7,CCS2,Madhapur,8,1,0,35.1,0.613,24.7,3.4,2W,33.0,0.2,0
VG-SES-000269,4.0,30.0,4,Bharat AC-001,Gachibowli,6,5,1,26.3,0.465,46.2,54.4,4W,265.0,10.79,0
VG-SES-000270,7.0,120.0,7,CCS2,Madhapur,11,0,0,28.2,0.653,73.2,3.4,2W,28.0,0.39,0
VG-SES-000271,3.0,30.0,2,Type2 AC,Secunderabad,10,3,0,35.6,0.632,35.5,9.9,3W,138.0,4.75,0
VG-SES-000272,5.0,180.0,5,CHAdeMO,Gachibowli,13,0,0,43.7,0.609,54.1,11.6,3W,20.0,0.31,0
VG-SES-000273,2.0,180.0,8,CHAdeMO,Madhapur,19,4,0,30.8,,55.2,2.4,2W,66.0,0.0,1
VG-SES-000274,4.0,30.0,4,Bharat AC-001,Gachibowli,21,6,1,32.3,0.716,36.0,2.5,2W,367.0,1.24,0
VG-SES-000275,3.0,30.0,1,Bharat AC-001,Uppal,22,1,0,27.4,0.645,50.6,3.4,2W,274.0,1.57,0
VG-SES-000276,5.0,180.0,5,CHAdeMO,Gachibowli,13,0,0,40.2,0.599,57.7,4.5,2W,53.0,1.06,0
VG-SES-000277,2.0,15.0,1,Type2 AC,Kukatpally,6,1,0,,0.514,68.6,3.5,2W,374.0,0.96,0
VG-SES-000278,3.0,30.0,1,Bharat AC-001,Uppal,20,3,0,22.2,,43.8,51.7,4W,491.0,17.68,0
VG-SES-000279,4.0,30.0,4,Bharat AC-001,Gachibowli,19,5,1,19.4,0.734,18.9,4.2,2W,328.0,1.33,0
VG-SES-000280,3.0,30.0,1,Bharat AC-001,Uppal,21,0,0,22.1,0.77,22.9,10.0,3W,367.0,1.42,0
VG-SES-000281,2.0,180.0,8,CHAdeMO,Madhapur,22,4,0,25.8,0.677,37.5,2.4,2W,32.0,0.35,0
VG-SES-000282,5.0,180.0,5,CHAdeMO,Gachibowli,12,6,1,30.5,0.547,53.6,68.9,4W,35.0,16.19,0
VG-SES-000283,4.0,60.0,3,Type2 AC,Madhapur,10,5,1,,0.516,73.6,10.8,3W,189.0,2.68,0
VG-SES-000284,2.0,180.0,8,CHAdeMO,Madhapur,18,6,1,27.9,0.677,31.7,44.9,4W,42.0,11.91,0
VG-SES-000285,7.0,120.0,7,CCS2,Madhapur,7,0,0,26.3,0.56,28.7,298.2,Bus,25.0,33.55,0
VG-SES-000286,5.0,180.0,5,CHAdeMO,Gachibowli,19,4,0,21.4,,28.5,34.3,4W,29.0,6.27,0
VG-SES-000287,3.0,30.0,1,Bharat AC-001,Uppal,5,6,1,19.6,0.509,23.8,2.6,2W,447.0,0.75,0
VG-SES-000288,6.0,30.0,4,Bharat DC-001,Uppal,9,6,1,31.0,0.579,26.3,6.7,3W,232.0,4.57,0
VG-SES-000289,2.0,180.0,8,CHAdeMO,Madhapur,13,1,0,34.9,0.575,15.7,4.0,2W,28.0,0.47,0
VG-SES-000290,6.0,30.0,4,Bharat DC-001,Uppal,15,0,0,40.2,0.542,35.1,3.9,2W,87.0,0.96,0
VG-SES-000291,2.0,180.0,8,CHAdeMO,Madhapur,7,5,1,30.9,0.481,54.3,329.3,Bus,49.0,0.0,1
VG-SES-000292,2.0,180.0,8,CHAdeMO,Madhapur,22,4,0,26.8,0.748,44.8,61.3,4W,36.0,13.82,0
VG-SES-000293,7.0,120.0,7,CCS2,Madhapur,7,4,0,24.3,,65.9,64.1,4W,15.0,6.35,0
VG-SES-000294,6.0,150.0,4,GB/T,Secunderabad,21,0,0,25.1,,61.7,4.2,2W,28.0,0.52,0
VG-SES-000295,2.0,60.0,2,CCS2,Gachibowli,11,2,0,33.5,0.681,63.6,10.0,3W,149.0,3.05,0
VG-SES-000296,3.0,150.0,5,CCS2,Kukatpally,19,1,0,34.2,,18.2,7.0,3W,66.0,1.95,0
VG-SES-000297,3.0,150.0,5,CCS2,Kukatpally,19,2,0,22.4,,51.8,8.4,3W,37.0,1.26,0
VG-SES-000298,3.0,30.0,1,Bharat AC-001,Uppal,23,1,0,20.6,0.592,54.4,2.7,2W,187.0,1.14,0
VG-SES-000299,7.0,30.0,2,Bharat AC-001,Kukatpally,19,4,0,22.7,0.767,7.9,60.0,4W,453.0,0.0,1
VG-SES-000300,4.0,60.0,3,Type2 AC,Madhapur,9,3,0,28.7,,72.8,8.5,4W,95.0,2.2,0
VG-SES-000301,7.0,120.0,7,CCS2,Madhapur,19,2,0,28.7,0.837,38.7,42.0,4W,32.0,8.7,0
VG-SES-000302,3.0,150.0,5,CCS2,Kukatpally,19,5,1,33.2,0.716,37.5,8.5,4W,12.0,0.34,0
VG-SES-000303,3.0,150.0,5,CCS2,Kukatpally,11,5,1,30.2,0.631,36.3,52.2,4W,68.0,14.5,0
VG-SES-000304,7.0,30.0,4,Type2 AC,Gachibowli,17,5,1,34.7,0.599,24.5,10.3,3W,200.0,6.17,0
VG-SES-000305,3.0,30.0,1,Bharat AC-001,Uppal,21,4,0,24.2,0.771,33.0,4.3,2W,278.0,2.16,0
VG-SES-000306,5.0,30.0,1,Type2 AC,Secunderabad,1,4,0,33.2,0.532,54.9,3.4,2W,610.0,0.63,0
VG-SES-000307,3.0,150.0,5,CCS2,Kukatpally,21,1,0,32.2,0.685,38.0,52.4,4W,38.0,0.0,1
VG-SES-000308,2.0,60.0,2,CCS2,Gachibowli,16,0,0,28.1,,36.3,2.7,2W,92.0,0.59,0
VG-SES-000309,6.0,30.0,4,Bharat DC-001,Uppal,16,6,1,,,49.5,2.9,2W,131.0,0.67,0
VG-SES-000310,3.0,30.0,2,Type2 AC,Secunderabad,11,4,0,32.0,0.527,37.5,4.4,2W,98.0,1.15,0
VG-SES-000311,7.0,120.0,7,CCS2,Madhapur,18,6,1,26.4,,25.7,29.8,4W,25.0,3.07,0
VG-SES-000312,6.0,150.0,4,GB/T,Secunderabad,21,2,0,28.7,0.776,58.6,3.8,2W,45.0,0.0,1
VG-SES-000313,2.0,180.0,8,CHAdeMO,Madhapur,21,0,0,32.1,,77.3,4.1,2W,16.0,0.25,0
VG-SES-000314,6.0,30.0,4,Bharat DC-001,Uppal,16,3,0,23.9,0.711,26.5,3.2,2W,76.0,1.02,0
VG-SES-000315,5.0,60.0,3,CCS2,Kukatpally,10,2,0,37.6,0.66,42.9,4.1,2W,130.0,1.95,0
VG-SES-000316,7.0,30.0,4,Type2 AC,Gachibowli,16,1,0,36.5,0.603,27.3,43.2,4W,95.0,16.72,0
VG-SES-000317,2.0,60.0,2,CCS2,Gachibowli,9,4,0,21.6,0.676,24.4,3.9,2W,287.0,2.29,0
VG-SES-000318,2.0,60.0,2,CCS2,Gachibowli,11,6,1,23.8,0.576,40.6,253.2,Bus,157.0,137.0,0
VG-SES-000319,3.0,30.0,1,Bharat AC-001,Uppal,21,2,0,35.1,,27.1,55.9,4W,273.0,26.31,0
VG-SES-000320,4.0,60.0,3,Type2 AC,Madhapur,9,0,0,26.3,0.618,37.8,50.8,4W,179.0,28.3,0
VG-SES-000321,7.0,120.0,7,CCS2,Madhapur,21,4,0,35.1,0.774,22.2,2.2,2W,36.0,0.35,0
VG-SES-000322,4.0,150.0,3,CCS2,Uppal,7,5,1,33.4,0.556,23.6,74.7,4W,57.0,31.99,0
VG-SES-000323,2.0,180.0,8,CHAdeMO,Madhapur,11,0,0,30.5,0.65,29.0,2.2,2W,46.0,0.45,0
VG-SES-000324,6.0,30.0,4,Bharat DC-001,Uppal,8,3,0,18.7,0.686,46.5,8.7,3W,241.0,0.48,0
VG-SES-000325,6.0,30.0,4,Bharat DC-001,Uppal,11,0,0,33.4,,49.7,4.1,2W,55.0,0.44,0
VG-SES-000326,5.0,30.0,1,Type2 AC,Secunderabad,23,0,0,33.5,0.616,22.9,10.4,3W,630.0,7.71,0
VG-SES-000327,5.0,30.0,1,Type2 AC,Secunderabad,0,1,0,,0.479,65.9,71.3,4W,723.0,23.85,0
VG-SES-000328,2.0,60.0,2,CCS2,Gachibowli,15,1,0,33.2,0.607,14.5,48.6,4W,161.0,0.0,1
VG-SES-000329,7.0,30.0,4,Type2 AC,Gachibowli,9,5,1,28.5,0.61,44.4,3.3,2W,77.0,0.2,0
VG-SES-000330,7.0,30.0,4,Type2 AC,Gachibowli,15,4,0,37.8,0.52,55.2,3.0,2W,140.0,1.39,0
VG-SES-000331,5.0,60.0,3,CCS2,Kukatpally,8,0,0,23.9,0.641,38.0,67.8,4W,332.0,5.17,0
VG-SES-000332,5.0,60.0,3,CCS2,Kukatpally,10,1,0,24.2,0.567,20.3,10.8,3W,137.0,2.41,0
VG-SES-000333,3.0,30.0,2,Type2 AC,Secunderabad,9,1,0,25.0,0.677,67.5,11.3,3W,204.0,1.39,0
VG-SES-000334,3.0,30.0,2,Type2 AC,Secunderabad,17,6,1,35.2,0.576,28.5,7.6,3W,140.0,2.8,0
VG-SES-000335,5.0,30.0,1,Type2 AC,Secunderabad,22,0,0,16.8,0.613,59.1,6.4,3W,499.0,2.5,0
VG-SES-000336,3.0,30.0,1,Bharat AC-001,Uppal,5,4,0,14.2,0.6,25.2,220.2,Bus,564.0,151.43,0
VG-SES-000337,3.0,30.0,1,Bharat AC-001,Uppal,23,1,0,30.2,0.61,24.8,2.7,2W,343.0,0.87,0
VG-SES-000338,4.0,30.0,4,Bharat AC-001,Gachibowli,2,2,0,,0.529,17.2,3.9,2W,200.0,0.0,1
VG-SES-000339,3.0,30.0,1,Bharat AC-001,Uppal,0,1,0,25.8,0.507,41.4,2.4,2W,581.0,0.78,0
VG-SES-000340,2.0,15.0,1,Type2 AC,Kukatpally,22,1,0,,,63.6,11.1,3W,550.0,3.77,0
VG-SES-000341,6.0,30.0,3,Type2 AC,Madhapur,22,2,0,16.9,0.693,30.2,38.3,4W,634.0,9.72,0
VG-SES-000342,5.0,180.0,5,CHAdeMO,Gachibowli,7,2,0,19.7,0.592,28.9,3.9,2W,43.0,0.0,1
VG-SES-000343,3.0,30.0,2,Type2 AC,Secunderabad,17,3,0,32.0,0.675,37.1,3.4,2W,160.0,0.97,0
VG-SES-000344,5.0,30.0,1,Type2 AC,Secunderabad,20,5,1,26.5,0.768,39.3,2.0,2W,515.0,0.18,0
VG-SES-000345,3.0,150.0,5,CCS2,Kukatpally,8,0,0,,0.686,30.2,2.9,2W,31.0,0.37,0
VG-SES-000346,6.0,30.0,3,Type2 AC,Madhapur,20,1,0,22.7,,58.0,2.9,2W,606.0,1.13,0
VG-SES-000347,3.0,150.0,5,CCS2,Kukatpally,21,3,0,32.2,0.799,23.0,6.8,3W,17.0,0.5,0
VG-SES-000348,6.0,30.0,4,Bharat DC-001,Uppal,10,5,1,41.1,0.549,53.2,60.3,4W,152.0,0.0,1
VG-SES-000349,7.0,30.0,2,Bharat AC-001,Kukatpally,21,1,0,29.6,0.806,31.7,2.0,2W,537.0,1.25,0
VG-SES-000350,6.0,30.0,3,Type2 AC,Madhapur,19,1,0,32.6,,60.5,11.8,3W,223.0,21.07,0
VG-SES-000351,7.0,30.0,2,Bharat AC-001,Kukatpally,6,4,0,22.0,0.463,61.1,64.1,4W,306.0,5.18,0
VG-SES-000352,7.0,120.0,7,CCS2,Madhapur,19,6,1,32.9,0.781,75.6,3.9,2W,31.0,0.47,0
VG-SES-000353,5.0,60.0,3,CCS2,Kukatpally,11,0,0,,0.624,68.7,6.5,3W,199.0,1.91,0
VG-SES-000354,2.0,180.0,8,CHAdeMO,Madhapur,7,6,1,30.5,0.515,52.3,4.0,2W,51.0,0.0,1
VG-SES-000355,7.0,120.0,7,CCS2,Madhapur,20,2,0,37.6,,43.9,329.3,Bus,28.0,41.75,0
VG-SES-000356,7.0,30.0,4,Type2 AC,Gachibowli,17,2,0,40.5,0.656,21.7,4.0,2W,182.0,0.65,0
VG-SES-000357,4.0,150.0,3,CCS2,Uppal,7,4,0,21.9,0.611,56.2,2.8,2W,23.0,0.28,0
VG-SES-000358,2.0,180.0,8,CHAdeMO,Madhapur,13,3,0,39.8,0.62,61.7,61.4,4W,35.0,15.49,0
VG-SES-000359,2.0,60.0,2,CCS2,Gachibowli,15,1,0,36.8,0.593,60.2,4.1,2W,96.0,0.46,0
VG-SES-000360,5.0,30.0,1,Type2 AC,Secunderabad,1,6,1,23.7,0.395,10.7,3.4,2W,475.0,1.08,0
VG-SES-000361,3.0,150.0,5,CCS2,Kukatpally,7,5,1,31.3,0.556,28.8,228.2,Bus,18.0,18.2,0
VG-SES-000362,4.0,60.0,3,Type2 AC,Madhapur,11,2,0,21.8,0.612,31.6,3.2,2W,161.0,0.12,0
VG-SES-000363,6.0,150.0,4,GB/T,Secunderabad,19,0,0,36.8,,67.2,69.6,4W,21.0,8.87,0
VG-SES-000364,7.0,30.0,4,Type2 AC,Gachibowli,15,0,0,35.8,0.547,26.6,33.2,4W,209.0,8.68,0
VG-SES-000365,6.0,30.0,3,Type2 AC,Madhapur,20,6,1,37.9,,26.6,2.5,2W,384.0,0.69,0
VG-SES-000366,6.0,150.0,4,GB/T,Secunderabad,11,1,0,28.2,0.577,46.8,11.5,3W,55.0,2.88,0
VG-SES-000367,4.0,150.0,3,CCS2,Uppal,20,2,0,32.6,,71.1,7.9,3W,38.0,1.19,0
VG-SES-000368,3.0,30.0,1,Bharat AC-001,Uppal,19,6,1,33.1,0.704,36.4,3.5,2W,389.0,1.89,0
VG-SES-000369,7.0,30.0,4,Type2 AC,Gachibowli,11,5,1,36.3,0.593,32.2,30.1,4W,125.0,7.63,0
VG-SES-000370,4.0,30.0,4,Bharat AC-001,Gachibowli,6,4,0,33.0,0.577,7.8,3.0,2W,220.0,1.43,0
VG-SES-000371,5.0,30.0,1,Type2 AC,Secunderabad,20,6,1,32.0,,52.4,2.6,2W,296.0,1.3,0
VG-SES-000372,4.0,30.0,4,Bharat AC-001,Gachibowli,21,3,0,36.2,0.794,31.9,2.7,2W,291.0,0.76,0
VG-SES-000373,6.0,30.0,4,Bharat DC-001,Uppal,11,2,0,34.6,0.505,19.8,2.5,2W,192.0,1.87,0
VG-SES-000374,4.0,150.0,3,CCS2,Uppal,8,5,1,34.3,0.627,12.9,6.3,3W,44.0,19.52,0
VG-SES-000375,4.0,150.0,3,CCS2,Uppal,19,2,0,32.0,,15.7,4.5,2W,27.0,0.56,0
VG-SES-000376,7.0,30.0,2,Bharat AC-001,Kukatpally,23,6,1,30.0,0.545,49.0,4.0,2W,241.0,0.44,0
VG-SES-000377,4.0,150.0,3,CCS2,Uppal,19,0,0,27.8,0.824,38.3,4.5,2W,28.0,0.53,0
VG-SES-000378,5.0,30.0,1,Type2 AC,Secunderabad,5,3,0,14.7,0.479,40.5,10.7,3W,341.0,4.28,0
VG-SES-000379,7.0,30.0,4,Type2 AC,Gachibowli,9,3,0,37.3,0.59,46.1,29.0,4W,179.0,16.21,0
VG-SES-000380,3.0,30.0,2,Type2 AC,Secunderabad,10,1,0,36.6,0.666,48.5,60.1,4W,155.0,19.8,0
VG-SES-000381,6.0,30.0,3,Type2 AC,Madhapur,21,1,0,,0.736,37.0,3.6,2W,403.0,1.9,0
VG-SES-000382,2.0,60.0,2,CCS2,Gachibowli,13,6,1,29.0,0.545,65.8,4.3,2W,130.0,1.39,0
VG-SES-000383,3.0,150.0,5,CCS2,Kukatpally,8,1,0,26.0,0.632,69.3,31.0,4W,33.0,6.51,0
VG-SES-000384,3.0,30.0,1,Bharat AC-001,Uppal,6,3,0,,0.534,34.2,2.7,2W,564.0,1.23,0
VG-SES-000385,7.0,120.0,7,CCS2,Madhapur,22,2,0,19.7,0.74,24.4,219.5,Bus,56.0,5.71,0
VG-SES-000386,5.0,30.0,1,Type2 AC,Secunderabad,19,4,0,35.9,0.751,28.6,2.1,2W,627.0,0.76,0
VG-SES-000387,7.0,30.0,4,Type2 AC,Gachibowli,15,3,0,30.8,0.515,28.9,72.1,4W,236.0,46.96,0
VG-SES-000388,3.0,30.0,1,Bharat AC-001,Uppal,5,2,0,25.1,0.505,31.4,61.2,4W,463.0,36.49,0
VG-SES-000389,2.0,180.0,8,CHAdeMO,Madhapur,6,3,0,17.6,0.573,51.1,3.2,2W,19.0,0.0,1
VG-SES-000390,5.0,180.0,5,CHAdeMO,Gachibowli,19,0,0,32.9,,50.9,3.3,2W,26.0,0.13,0
VG-SES-000391,5.0,180.0,5,CHAdeMO,Gachibowli,13,4,0,27.9,0.537,58.1,32.5,4W,59.0,12.69,0
VG-SES-000392,5.0,30.0,1,Type2 AC,Secunderabad,21,0,0,23.4,,50.7,3.3,2W,368.0,0.0,1
VG-SES-000393,7.0,30.0,4,Type2 AC,Gachibowli,13,5,1,26.7,0.498,36.7,41.9,4W,137.0,4.59,0
VG-SES-000394,3.0,30.0,1,Bharat AC-001,Uppal,20,5,1,26.6,0.771,41.4,4.0,2W,370.0,1.66,0
VG-SES-000395,5.0,30.0,1,Type2 AC,Secunderabad,20,1,0,37.9,,43.1,52.6,4W,352.0,19.38,0
VG-SES-000396,7.0,30.0,2,Bharat AC-001,Kukatpally,20,2,0,32.1,0.803,79.1,54.5,4W,342.0,10.26,0
VG-SES-000397,5.0,180.0,5,CHAdeMO,Gachibowli,6,5,1,17.3,0.525,27.9,2.5,2W,82.0,0.98,0
VG-SES-000398,4.0,30.0,4,Bharat AC-001,Gachibowli,19,3,0,32.4,0.873,30.6,4.1,2W,282.0,0.55,0
VG-SES-000399,7.0,30.0,4,Type2 AC,Gachibowli,16,5,1,35.5,0.529,61.1,68.7,4W,180.0,25.38,0
VG-SES-000400,4.0,30.0,4,Bharat AC-001,Gachibowli,19,5,1,35.3,,59.4,4.4,2W,417.0,0.22,0
VG-SES-000401,2.0,180.0,8,CHAdeMO,Madhapur,18,3,0,30.4,0.752,43.7,2.4,2W,21.0,0.02,0
VG-SES-000402,6.0,30.0,3,Type2 AC,Madhapur,5,5,1,28.1,0.463,39.2,299.8,Bus,295.0,135.3,0
VG-SES-000403,3.0,30.0,1,Bharat AC-001,Uppal,22,3,0,35.4,0.678,24.6,8.5,4W,399.0,2.15,0
VG-SES-000404,6.0,150.0,4,GB/T,Secunderabad,13,5,1,38.7,0.47,36.1,40.2,4W,33.0,8.07,0
VG-SES-000405,6.0,150.0,4,GB/T,Secunderabad,19,0,0,,0.872,31.9,2.5,2W,35.0,0.38,0
VG-SES-000406,4.0,30.0,4,Bharat AC-001,Gachibowli,22,4,0,18.1,0.711,34.9,11.2,3W,321.0,6.74,0
VG-SES-000407,6.0,150.0,4,GB/T,Secunderabad,7,4,0,19.7,0.546,39.7,3.4,2W,35.0,0.48,0
VG-SES-000408,2.0,180.0,8,CHAdeMO,Madhapur,12,2,0,40.6,,34.4,4.4,2W,31.0,0.5,0
VG-SES-000409,4.0,150.0,3,CCS2,Uppal,20,2,0,20.6,,57.6,3.8,2W,41.0,0.34,0
VG-SES-000410,5.0,60.0,3,CCS2,Kukatpally,15,3,0,39.2,0.552,25.2,35.8,4W,236.0,14.4,0
VG-SES-000411,2.0,60.0,2,CCS2,Gachibowli,13,1,0,38.4,0.476,14.0,67.2,4W,158.0,15.14,0
VG-SES-000412,7.0,120.0,7,CCS2,Madhapur,11,5,1,29.2,0.497,23.6,8.8,3W,47.0,1.68,0
VG-SES-000413,2.0,15.0,1,Type2 AC,Kukatpally,20,3,0,27.0,0.861,53.0,2.7,2W,417.0,1.17,0
VG-SES-000414,3.0,150.0,5,CCS2,Kukatpally,13,4,0,35.7,0.565,66.9,4.2,2W,26.0,0.48,0
