session_id,account_id,station_id,connector_type,zone,started_at,initiated_via,status,start_soc_pct,ambient_temp_c,grid_load_index,energy_kwh,duration_mins,amount_inr,rating,error_code
VG-SES-000162,VG-ACC-01901,VG-ST-003,CCS2,Kukatpally,2025-11-07 22:30,Walk-Up,Completed,25.9,26.2,0.693,,22.0,,2.0,
VG-SES-000163,VG-ACC-00311,VG-ST-010,Bharat DC-001,Uppal,2025-05-14 09:45,Walk-Up,Completed,31.4,35.1,0.571,31.93,154.0,383,1.0,
VG-SES-000164,VG-ACC-01262,VG-ST-017,Bharat AC-001,Gachibowli,2025-02-25 01:45,Walk-Up,Completed,15.9,21.2,0.423,5.45,174.0,65,4.0,
VG-SES-000165,VG-ACC-01636,VG-ST-015,Bharat AC-001,Uppal,2025-04-10 02:30,Walk-Up,Completed,22.6,23.2,0.482,1.45,532.0,17,5.0,
VG-SES-000166,VG-ACC-01161,VG-ST-012,CCS2,Gachibowli,2025-10-19 10:00,Walk-Up,Completed,43.8,29.2,0.56,0.83,119.0,18,5.0,
VG-SES-000167,VG-ACC-01998,VG-ST-002,CHAdeMO,Gachibowli,2025-04-06 21:15,RFID,Completed,20.9,28.1,0.726,2.34,66.0,61,1.0,
VG-SES-000168,VG-ACC-00318,VG-ST-006,CHAdeMO,Madhapur,2025-09-23 19:30,Walk-Up,Completed,43.7,33.6,0.848,9.7,24.0,252,2.0,
VG-SES-000169,VG-ACC-00864,VG-ST-002,CHAdeMO,Gachibowli,2025-09-10 21:15,RFID,Completed,41.0,30.0,0.767,16.45,33.0,428,4.0,
VG-SES-000170,VG-ACC-02379,VG-ST-007,Type2 AC,Gachibowli,2025-11-25 11:30,App,Completed,62.9,22.5,0.553,0.92,238.0,11,4.0,
VG-SES-000171,VG-ACC-01287,VG-ST-003,CCS2,Kukatpally,2025-02-20 22:30,App,Interrupted,41.3,18.6,0.724,4.2,44.0,109,,
VG-SES-000172,VG-ACC-00453,VG-ST-009,Type2 AC,Secunderabad,2025-05-10 08:45,App,Completed,32.2,31.3,0.641,1.06,77.0,13,4.0,
VG-SES-000173,VG-ACC-00291,VG-ST-007,Type2 AC,Gachibowli,2025-10-05 09:15,Walk-Up,Completed,49.8,23.9,0.617,1.1,216.0,13,2.0,
VG-SES-000174,VG-ACC-01483,VG-ST-010,Bharat DC-001,Uppal,2025-02-11 09:15,App,Completed,28.8,20.9,0.585,25.65,168.0,308,2.0,
VG-SES-000175,VG-ACC-02327,VG-ST-018,Type2 AC,Kukatpally,2025-01-12 21:45,App,Completed,14.4,21.3,0.682,8.41,499.0,101,2.0,
VG-SES-000176,VG-ACC-00123,VG-ST-016,Type2 AC,Madhapur,2025-01-05 02:00,App,Completed,43.3,19.3,0.48,5.65,458.0,68,,
VG-SES-000177,VG-ACC-00274,VG-ST-014,Type2 AC,Secunderabad,2025-01-28 19:45,App,Completed,37.9,22.8,0.771,1.09,222.0,13,2.0,
VG-SES-000178,VG-ACC-00939,VG-ST-016,Type2 AC,Madhapur,2025-09-19 00:45,RFID,Interrupted,50.2,23.2,0.496,13.93,384.0,167,,
VG-SES-000179,VG-ACC-00521,VG-ST-010,Bharat DC-001,Uppal,2025-04-26 17:00,RFID,Completed,38.1,36.8,0.653,0.88,111.0,11,4.0,
VG-SES-000180,VG-ACC-00303,VG-ST-016,Type2 AC,Madhapur,2025-02-15 05:45,RFID,Completed,33.3,18.9,0.486,11.32,316.0,136,3.0,
VG-SES-000181,VG-ACC-00747,VG-ST-018,Type2 AC,Kukatpally,2025-08-21 20:15,Walk-Up,Completed,39.8,33.3,0.876,23.46,261.0,282,5.0,
VG-SES-000182,VG-ACC-90021,VG-ST-017,Bharat AC-001,Gachibowli,2025-04-11 00:15,RFID,Interrupted,31.9,25.1,0.507,1.02,328.0,12,,
VG-SES-000183,VG-ACC-02065,VG-ST-009,Type2 AC,Secunderabad,2025-02-15 09:30,App,Interrupted,56.3,25.8,0.646,15.04,110.0,180,,
VG-SES-000184,VG-ACC-00766,VG-ST-016,Type2 AC,Madhapur,2025-11-22 05:15,RFID,Completed,46.0,15.2,0.455,12.02,779.0,144,3.0,
VG-SES-000185,VG-ACC-01752,VG-ST-011,Type2 AC,Madhapur,2025-07-12 09:00,app,Completed,69.3,40.1,0.553,18.26,139.0,402,4.0,
VG-SES-000186,VG-ACC-02058,VG-ST-017,Bharat AC-001,Gachibowli,2025-05-26 21:15, App,Completed,27.3,34.3,0.777,1.42,366.0,17,4.0,
VG-SES-000187,VG-ACC-00018,VG-ST-001,CCS2,Madhapur,2025-10-31 21:30,Walk-Up,Completed,38.6,23.2,0.744,0.41,26.0,11,4.0,
VG-SES-000188,VG-ACC-02133,VG-ST-008,CCS2,Kukatpally,2025-03-18 17:00,RFID,Completed,19.8,30.0,0.71,,283.0,,5.0,
VG-SES-000189,VG-ACC-00459,VG-ST-015,Bharat AC-001,Uppal,2025-07-14 21:00,walk-up,Completed,9.6,34.6,0.735,6.22,202.0,75,3.0,
VG-SES-000190,VG-ACC-01713,VG-ST-018,Type2 AC,Kukatpally,2025-09-06 06:15,App,Completed,16.7,34.5,0.552,75.14,636.0,902,5.0,
VG-SES-000191,VG-ACC-01876,VG-ST-012,CCS2,Gachibowli,2025-01-02 14:15,app,Completed,57.4,25.0,0.52,0.91,207.0,20,4.0,
VG-SES-000192,VG-ACC-02114,VG-ST-009,Type2 AC,Secunderabad,2025-03-31 14:00,APP,Completed,62.0,33.4,0.535,17.86,191.0,214,3.0,
VG-SES-000193,VG-ACC-01010,VG-ST-011,Type2 AC,Madhapur,2025-02-01 10:45,walk-up,Completed,47.6,20.4,0.638,0.71,243.0,16,5.0,
VG-SES-000194,VG-ACC-01649,VG-ST-004,GB/T,Secunderabad,2025-06-25 22:15,Walk-Up,Completed,56.0,33.5,0.736,4.53,24.0,118,1.0,
VG-SES-000195,VG-ACC-00066,VG-ST-017,Bharat AC-001,Gachibowli,2025-08-13 22:45,RFID,Completed,6.8,30.2,0.668,,282.0,,1.0,
VG-SES-000196,VG-ACC-01118,VG-ST-017,Bharat AC-001,Gachibowli,2025-02-21 22:15,RFID,Completed,66.7,16.4,0.713,0.66,549.0,8,1.0,
VG-SES-000197,VG-ACC-02410,VG-ST-017,Bharat AC-001,Gachibowli,2025-02-16 19:00,RFID,Completed,38.3,24.4,0.777,27.42,367.0,329,4.0,
VG-SES-000198,VG-ACC-00397,VG-ST-006,CHAdeMO,Madhapur,2025-06-02 20:15,RFID,Failed,27.0,34.6,0.792,,,,,E-GND-FAULT
VG-SES-000199,VG-ACC-00379,VG-ST-009,Type2 AC,Secunderabad,2025-05-12 14:15,RFID,Completed,14.6,37.8,0.588,13.94,116.0,Rs.167,2.0,
VG-SES-000200,VG-ACC-01751,VG-ST-010,Bharat DC-001,Uppal,2025-02-05 17:30,App,Completed,47.8,25.3,0.729,2.09,195.0,Rs.25,4.0,
VG-SES-000201,VG-ACC-01277,VG-ST-002,CHAdeMO,Gachibowli,2025-08-13 08:15, App,Interrupted,16.8,32.6,0.643,0.09,33.0,Rs.2,,
VG-SES-000202,VG-ACC-01138,VG-ST-006,CHAdeMO,Madhapur,2025-09-13 07:30,RFID,Completed,24.0,30.4,0.508,0.26,28.0,7,5.0,
VG-SES-000203,VG-ACC-00621,VG-ST-005,CCS2,Uppal,2025-05-22 12:30,app,Completed,55.3,37.6,0.483,12.28,30.0,319,4.0,
VG-SES-000204,VG-ACC-00429,VG-ST-012,CCS2,Gachibowli,2025-05-01 08:15,Walk-Up,Completed,71.5,30.1,0.652,57.77,174.0,1271,2.0,
VG-SES-000205,VG-ACC-01844,VG-ST-011,Type2 AC,Madhapur,2025-02-22 13:30,App,Completed,38.2,27.6,0.434,63.0,125.0,1386,2.0,
VG-SES-000206,VG-ACC-00895,VG-ST-011,Type2 AC,Madhapur,2025-04-16 10:45,RFID,Completed,27.9,27.1,0.702,26.58,220.0,Rs.585,2.0,
VG-SES-000207,VG-ACC-01942,VG-ST-014,Type2 AC,Secunderabad,2025-06-17 21:00,APP,Completed,61.9,34.7,0.803,,137.0,,3.0,
VG-SES-000208,VG-ACC-01109,VG-ST-006,CHAdeMO,Madhapur,2025-11-24 18:45,RFID,Interrupted,32.5,24.1,0.785,0.71,38.0,18,,
VG-SES-000209,VG-ACC-00994,VG-ST-004,GB/T,Secunderabad,2025-03-03 21:45,rfid,Interrupted,31.2,21.7,0.729,0.21,34.0,5,,
VG-SES-000210,VG-ACC-00576,VG-ST-015,Bharat AC-001,Uppal,2025-10-01 02:15,App,Interrupted,61.0,22.6,0.46,,318.0,,,
VG-SES-000211,VG-ACC-01647,VG-ST-004,GB/T,Secunderabad,2025-06-15 06:45,App,Interrupted,36.5,32.8,0.507,5.68,42.0,148,,
VG-SES-000212,VG-ACC-00712,VG-ST-012,CCS2,Gachibowli,2025-07-02 16:00,RFID ,Completed,58.1,39.8,0.594,3.61,121.0,79,1.0,
VG-SES-000213,VG-ACC-02273,VG-ST-007,Type2 AC,Gachibowli,2025-04-10 15:30,app,Completed,82.6,30.6,0.573,36.44,124.0,437,5.0,
VG-SES-000214,VG-ACC-01021,VG-ST-015,Bharat AC-001,Uppal,2025-11-08 05:15,Walk-Up,Completed,38.4,21.7,0.412,3.37,490.0,40,3.0,
VG-SES-000215,VG-ACC-02038,VG-ST-014,Type2 AC,Secunderabad,2025-01-22 06:00,App,Completed,58.5,17.2,0.536,3.84,622.0,46,1.0,
VG-SES-000216,VG-ACC-01175,VG-ST-014,Type2 AC,Secunderabad,2025-03-11 23:15,App,Completed,22.5,19.8,0.647,57.14,799.0,686,1.0,
VG-SES-000217,VG-ACC-01038,VG-ST-002,CHAdeMO,Gachibowli,2025-04-15 19:00,Walk-Up,Failed,26.8,27.4,0.884,,,,,E-OVERCURRENT
VG-SES-000218,VG-ACC-01133,VG-ST-016,Type2 AC,Madhapur,2025-07-09 00:15,App,Interrupted,23.9,32.7,0.496,0.42,673.0,5,,
VG-SES-000219,VG-ACC-01104,VG-ST-001,CCS2,Madhapur,2025-05-20 22:00, App,Completed,40.4,30.7,0.714,0.15,12.0,4,2.0,
VG-SES-000220,VG-ACC-01198,VG-ST-008,CCS2,Kukatpally,2025-11-03 13:45,App,Completed,8.6,27.8,0.462,4.87,125.0,107,1.0,
VG-SES-000221,VG-ACC-02218,VG-ST-012,CCS2,Gachibowli,2025-03-02 10:00,APP,Interrupted,50.5,22.5,0.555,8.49,84.0,187,,
VG-SES-000222,VG-ACC-01758,VG-ST-016,Type2 AC,Madhapur,2025-07-08 06:45,RFID,Completed,23.8,33.4,0.544,2.41,282.0,29,2.0,
VG-SES-000223,VG-ACC-00086,VG-ST-014,Type2 AC,Secunderabad,2025-06-09 20:45,RFID,Completed,60.1,41.2,0.808,120.73,273.0,1449,4.0,
VG-SES-000224,VG-ACC-00146,VG-ST-002,CHAdeMO,Gachibowli,2025-04-12 22:15,App,Failed,72.3,26.9,0.635,,,,,E-GND-FAULT
VG-SES-000225,VG-ACC-00058,VG-ST-005,CCS2,Uppal,2025-01-08 19:15,RFID,Completed,65.2,21.6,0.87,0.47,31.0,12,,
VG-SES-000226,VG-ACC-01728,VG-ST-012,CCS2,Gachibowli,2025-09-25 08:00,Walk-Up,Completed,9.1,28.6,0.597,13.98,175.0,308,4.0,
VG-SES-000227,VG-ACC-00515,VG-ST-002,CHAdeMO,Gachibowli,2025-03-08 19:15,Walk-Up,Completed,39.2,24.6,0.749,0.35,31.0,9,2.0,
VG-SES-000228,VG-ACC-00964,VG-ST-009,Type2 AC,Secunderabad,2025-02-15 08:15,APP,Completed,47.4,21.9,0.561,28.35,230.0,340,4.0,
VG-SES-000229,VG-ACC-02070,VG-ST-015,Bharat AC-001,Uppal,2025-07-08 05:00,APP,Failed,61.3,30.9,0.536,,,,,E-GND-FAULT
VG-SES-000230,VG-ACC-00330,VG-ST-010,Bharat DC-001,Uppal,2025-02-20 10:15,Walk-Up,Completed,37.9,24.8,0.645,1.14,118.0,Rs.14,,
VG-SES-000231,VG-ACC-00384,VG-ST-004,GB/T,Secunderabad,2025-07-30 22:45,Walk-Up,Failed,38.4,35.2,0.69,,,,,E-COMM-TIMEOUT
VG-SES-000232,VG-ACC-00199,VG-ST-003,CCS2,Kukatpally,2025-08-30 20:30,Walk-Up,Completed,69.9,33.5,0.774,0.61,45.0,16,3.0,
VG-SES-000233,VG-ACC-00714,VG-ST-014,Type2 AC,Secunderabad,2025-03-17 21:45, App,Completed,57.9,24.0,0.698,0.62,546.0,7,5.0,
VG-SES-000234,VG-ACC-00225,VG-ST-017,Bharat AC-001,Gachibowli,2025-01-23 20:00,Walk-Up,Completed,53.8,19.7,0.851,0.71,195.0,9,1.0,
VG-SES-000235,VG-ACC-01573,VG-ST-013,Bharat AC-001,Kukatpally,2025-02-01 22:45,Walk-Up,Completed,14.0,18.6,0.69,0.77,225.0,Rs.9,5.0,
VG-SES-000236,VG-ACC-01842,VG-ST-005,CCS2,Uppal,2025-01-17 08:30,App,Completed,31.3,20.2,0.661,0.73,44.0,19,2.0,
VG-SES-000237,VG-ACC-00461,VG-ST-011,Type2 AC,Madhapur,2025-06-09 09:15,Walk-Up,Completed,16.5,35.1,0.722,42.12,190.0,927,1.0,
VG-SES-000238,VG-ACC-01311,VG-ST-004,GB/T,Secunderabad,2025-05-06 20:45,APP,Interrupted,22.5,35.2,0.838,0.31,39.0,8,,
VG-SES-000239,VG-ACC-00758,VG-ST-001,CCS2,Madhapur,2025-09-14 19:15,RFID,Completed,46.2,30.3,0.816,35.2,104.0,915,4.0,
VG-SES-000240,VG-ACC-00201,VG-ST-013,Bharat AC-001,Kukatpally,2025-05-12 19:00, App,Completed,38.4,33.1,0.858,6.03,396.0,72,4.0,
VG-SES-000241,VG-ACC-01168,VG-ST-006,CHAdeMO,Madhapur,2025-08-03 12:45,App,Interrupted,30.9,37.6,0.482,1.43,49.0,Rs.37,,
VG-SES-000242,VG-ACC-01744,VG-ST-005,CCS2,Uppal,2025-06-04 20:15,RFID ,Completed,48.8,36.2,0.82,,14.0,,4.0,
VG-SES-000243,VG-ACC-00571,VG-ST-006,CHAdeMO,Madhapur,2025-05-22 22:45,RFID,Completed,21.1,34.9,0.665,0.42,28.0,11,1.0,
VG-SES-000244,VG-ACC-01971,VG-ST-002,CHAdeMO,Gachibowli,2025-09-02 19:30,App,Completed,35.1,36.0,0.712,30.95,28.0,805,5.0,
VG-SES-000245,VG-ACC-02482,VG-ST-004,GB/T,Secunderabad,2025-06-17 18:00,RFID ,Completed,53.9,43.3,0.807,,28.0,,2.0,
VG-SES-000246,VG-ACC-00141,VG-ST-017,Bharat AC-001,Gachibowli,2025-07-07 20:15,Walk-Up,Failed,39.3,35.9,0.891,,,,,E-COMM-TIMEOUT
VG-SES-000247,VG-ACC-00409,VG-ST-001,CCS2,Madhapur,2025-05-29 11:45,RFID,Interrupted,31.7,37.9,0.551,0.17,28.0,4,,
VG-SES-000248,VG-ACC-00724,VG-ST-015,Bharat AC-001,Uppal,00-00-0000,app,Completed,45.8,31.6,0.615,1.79,703.0,21,5.0,
VG-SES-000249,VG-ACC-02125,VG-ST-015,Bharat AC-001,Uppal,2025-04-11 00:45,walk-up,Completed,70.0,27.4,0.596,13.64,226.0,Rs.164,4.0,
VG-SES-000250,VG-ACC-00356,VG-ST-010,Bharat DC-001,Uppal,2025-01-17 10:30,RFID,Interrupted,47.8,21.3,0.641,0.42,183.0,5,,
VG-SES-000251,VG-ACC-01176,VG-ST-007,Type2 AC,Gachibowli,2025-05-20 09:30,walk-up,Failed,21.1,34.5,0.682,,,,,E-OVERCURRENT
VG-SES-000252,VG-ACC-01344,VG-ST-014,Type2 AC,Secunderabad,2025-04-15 02:30,App,Completed,36.5,26.1,0.458,0.38,236.0,5,1.0,
VG-SES-000253,VG-ACC-00323,VG-ST-005,CCS2,Uppal,2025-10-23 08:45,app,Completed,40.9,20.6,0.733,0.23,14.0,6,5.0,
VG-SES-000254,VG-ACC-00106,VG-ST-011,Type2 AC,Madhapur,2025-11-15 08:15,APP,Completed,43.4,23.9,0.582,0.95,134.0,21,2.0,
VG-SES-000255,VG-ACC-00297,VG-ST-018,Type2 AC,Kukatpally,2025-03-13 01:45,RFID,Completed,63.9,21.5,0.518,,558.0,,4.0,
VG-SES-000256,VG-ACC-00141,VG-ST-014,Type2 AC,Secunderabad,2025-05-22 05:00,walk-up,Completed,42.7,26.3,0.51,16.92,436.0,203,2.0,
VG-SES-000257,VG-ACC-01251,VG-ST-008,CCS2,Kukatpally,2025-05-23 15:30,App,Completed,48.5,38.2,0.603,4.71,145.0,104,,
VG-SES-000258,VG-ACC-02342,VG-ST-007,Type2 AC,Gachibowli,2025-03-15 15:30,Walk-Up,Interrupted,55.4,30.1,0.548,0.09,127.0,1,,
VG-SES-000259,VG-ACC-00884,VG-ST-011,Type2 AC,Madhapur,2025-01-04 10:15,RFID,Completed,27.9,21.9,0.633,1.75,108.0,38,3.0,
VG-SES-000260,VG-ACC-00642,VG-ST-010,Bharat DC-001,Uppal,2025-11-24 16:15, App,Completed,27.7,24.7,0.634,0.66,230.0,Rs.8,2.0,
VG-SES-000261,VG-ACC-00587,VG-ST-014,Type2 AC,Secunderabad,2025-08-04 00:30, App,Completed,69.2,34.5,0.495,73.74,508.0,885,5.0,
VG-SES-000262,VG-ACC-02454,VG-ST-012,CCS2,Gachibowli,2025-05-16 11:15,App,Failed,36.4,39.1,0.676,,,,,E-THERMAL
VG-SES-000263,VG-ACC-02398,VG-ST-005,CCS2,Uppal,2025-03-02 07:00,App,Completed,48.5,20.5,0.626,,14.0,,4.0,
VG-SES-000264,VG-ACC-90009,VG-ST-002,CHAdeMO,Gachibowli,2025-06-07 18:45,RFID,Failed,34.0,34.7,0.739,,,,,E-COMM-TIMEOUT
VG-SES-000265,VG-ACC-01159,VG-ST-013,Bharat AC-001,Kukatpally,2025-03-31 01:15,RFID,Completed,60.5,25.4,0.51,2.82,388.0,34,3.0,
VG-SES-000266,VG-ACC-00400,VG-ST-006,CHAdeMO,Madhapur,2025-03-15 06:45,RFID,Failed,36.1,21.5,0.5,,,,,E-COMM-TIMEOUT
VG-SES-000267,VG-ACC-02323,VG-ST-001,CCS2,Madhapur,2025-11-13 18:30, App,Completed,16.4,24.1,0.8,0.64,38.0,17,5.0,
VG-SES-000268,VG-ACC-00004,VG-ST-001,CCS2,Madhapur,2025-08-05 08:00,rfid,Interrupted,24.7,35.1,0.613,0.2,33.0,5,,
VG-SES-000269,VG-ACC-00410,VG-ST-017,Bharat AC-001,Gachibowli,2025-04-12 06:00,Walk-Up,Completed,46.2,26.3,0.465,10.79,265.0,129,1.0,
VG-SES-000270,VG-ACC-01697,VG-ST-001,CCS2,Madhapur,2025-03-10 11:45,walk-up,Completed,73.2,28.2,0.653,,28.0,,2.0,
VG-SES-000271,VG-ACC-00459,VG-ST-009,Type2 AC,Secunderabad,2025-09-11 10:00,app,Completed,35.5,35.6,0.632,4.75,138.0,57,1.0,
VG-SES-000272,VG-ACC-00271,VG-ST-002,CHAdeMO,Gachibowli,2025-07-21 13:30,walk-up,Interrupted,54.1,43.7,0.609,0.31,20.0,8,,
VG-SES-000273,VG-ACC-01491,VG-ST-006,CHAdeMO,Madhapur,2025-10-10 19:00,Walk-Up,Failed,55.2,30.8,0.803,,,,,E-COMM-TIMEOUT
VG-SES-000274,VG-ACC-00066,VG-ST-017,Bharat AC-001,Gachibowli,2025-09-07 21:45,App,Completed,36.0,32.3,0.716,1.24,367.0,15,1.0,
VG-SES-000275,VG-ACC-00675,VG-ST-015,Bharat AC-001,Uppal,2025-05-13 22:30,RFID,Completed,50.6,27.4,0.645,1.57,274.0,19,5.0,
VG-SES-000276,VG-ACC-01607,VG-ST-002,CHAdeMO,Gachibowli,2025-08-04 13:45,Walk-Up,Completed,57.7,40.2,0.599,1.06,53.0,28,1.0,
VG-SES-000277,VG-ACC-00463,VG-ST-018,Type2 AC,Kukatpally,2025-05-06 06:30,RFID,Completed,68.6,27.6,0.514,0.96,374.0,12,,
VG-SES-000278,VG-ACC-01899,VG-ST-015,Bharat AC-001,Uppal,2025-01-30 20:00,Walk-Up,Completed,43.8,22.2,0.745,17.68,491.0,212,5.0,
VG-SES-000279,VG-ACC-00237,VG-ST-017,Bharat AC-001,Gachibowli,2025-01-11 19:45,Walk-Up,Completed,18.9,19.4,0.734,1.33,328.0,16,1.0,
VG-SES-000280,VG-ACC-01534,VG-ST-015,Bharat AC-001,Uppal,2025-01-27 21:45,app,Interrupted,22.9,22.1,0.77,1.42,367.0,17,,
VG-SES-000281,VG-ACC-00191,VG-ST-006,CHAdeMO,Madhapur,2025-10-31 22:15,RFID,Completed,37.5,25.8,0.677,0.35,32.0,9,5.0,
VG-SES-000282,VG-ACC-01830,VG-ST-002,CHAdeMO,Gachibowli,2025-10-05 12:45,app,Completed,53.6,30.5,0.547,16.19,35.0,421,4.0,
VG-SES-000283,VG-ACC-01883,VG-ST-011,Type2 AC,Madhapur,2025-05-10 10:15,App,Completed,73.6,34.2,0.516,2.68,189.0,Rs.59,2.0,
VG-SES-000284,VG-ACC-01988,VG-ST-006,CHAdeMO,Madhapur,2025-10-26 18:00,App,Completed,31.7,27.9,0.677,11.91,42.0,310,2.0,
VG-SES-000285,VG-ACC-00706,VG-ST-001,CCS2,Madhapur,2025-09-01 07:45,RFID,Completed,28.7,26.3,0.56,33.55,25.0,872,1.0,
VG-SES-000286,VG-ACC-00591,VG-ST-002,CHAdeMO,Gachibowli,2025-02-14 19:15,App,Completed,28.5,21.4,0.88,6.27,29.0,163,,
VG-SES-000287,VG-ACC-02447,VG-ST-015,Bharat AC-001,Uppal,2025-03-16 05:00,App,Completed,23.8,19.6,0.509,0.75,447.0,9,,
VG-SES-000288,VG-ACC-01824,VG-ST-010,Bharat DC-001,Uppal,2025-05-04 09:15,Walk-Up,Completed,26.3,31.0,0.579,4.57,232.0,55,1.0,
VG-SES-000289,VG-ACC-00458,VG-ST-006,CHAdeMO,Madhapur,,Walk-Up,Completed,15.7,34.9,0.575,0.47,28.0,12,,
VG-SES-000290,VG-ACC-00073,VG-ST-010,Bharat DC-001,Uppal,2025-08-04 15:30,App,Completed,35.1,40.2,0.542,0.96,87.0,12,4.0,
VG-SES-000291,VG-ACC-00887,VG-ST-006,CHAdeMO,Madhapur,2025-05-10 07:45,RFID,Failed,54.3,30.9,0.481,,,,,E-OVERCURRENT
VG-SES-000292,VG-ACC-01663,VG-ST-006,CHAdeMO,Madhapur,2025-10-03 22:30,App,Completed,44.8,26.8,0.748,13.82,36.0,359,2.0,
VG-SES-000293,VG-ACC-00938,VG-ST-001,CCS2,Madhapur,2025-04-18 07:45,App,Completed,65.9,24.3,0.62,6.35,15.0,Rs.165,5.0,
VG-SES-000294,VG-ACC-02020,VG-ST-004,GB/T,Secunderabad,2025-10-27 21:00,App,Completed,61.7,25.1,0.865,0.52,28.0,14,4.0,
VG-SES-000295,VG-ACC-01251,VG-ST-012,CCS2,Gachibowli,2025-08-27 11:00,rfid,Completed,63.6,33.5,0.681,3.05,149.0,67,4.0,
VG-SES-000296,VG-ACC-02479,VG-ST-003,CCS2,Kukatpally,2025-08-19 19:00,Walk-Up,Completed,18.2,34.2,0.825,1.95,66.0,51,4.0,
VG-SES-000297,VG-ACC-02177,VG-ST-003,CCS2,Kukatpally,2025-01-29 19:30,walk-up,Completed,51.8,22.4,0.846,1.26,37.0,33,2.0,
VG-SES-000298,VG-ACC-01179,VG-ST-015,Bharat AC-001,Uppal,2025-02-18 23:30,Walk-Up,Completed,54.4,20.6,0.592,1.14,187.0,14,4.0,
VG-SES-000299,VG-ACC-02087,VG-ST-013,Bharat AC-001,Kukatpally,2025-11-21 19:30, App,Failed,7.9,22.7,0.767,,,,,E-OVERCURRENT
VG-SES-000300,VG-ACC-90036,VG-ST-011,Type2 AC,Madhapur,2025-09-11 09:15,Walk-Up,Completed,72.8,28.7,0.622,2.2,95.0,48,3.0,
VG-SES-000301,VG-ACC-00025,VG-ST-001,CCS2,Madhapur,2025-03-26 19:00,Walk-Up,Completed,38.7,28.7,0.837,8.7,32.0,226,2.0,
VG-SES-000302,VG-ACC-90028,VG-ST-003,CCS2,Kukatpally,2025-10-11 19:15,app,Interrupted,37.5,33.2,0.716,0.34,12.0,9,,
VG-SES-000303,VG-ACC-01024,VG-ST-003,CCS2,Kukatpally,2025-04-12 11:45,App,Completed,36.3,30.2,0.631,14.5,68.0,Rs.377,2.0,
VG-SES-000304,VG-ACC-02442,VG-ST-007,Type2 AC,Gachibowli,2025-04-26 17:30,App,Completed,24.5,34.7,0.599,6.17,200.0,74,2.0,
VG-SES-000305,VG-ACC-02070,VG-ST-015,Bharat AC-001,Uppal,2025-04-11 21:30,Walk-Up,Completed,33.0,24.2,0.771,2.16,278.0,26,2.0,
VG-SES-000306,VG-ACC-00367,VG-ST-014,Type2 AC,Secunderabad,2025-06-13 01:00,Walk-Up,Completed,54.9,33.2,0.532,0.63,610.0,8,3.0,
VG-SES-000307,VG-ACC-00001,VG-ST-003,CCS2,Kukatpally,2025-09-09 21:45,App,Failed,38.0,32.2,0.685,,,,,E-COMM-TIMEOUT
VG-SES-000308,VG-ACC-01322,VG-ST-012,CCS2,Gachibowli,2025-02-24 16:15,RFID,Completed,36.3,28.1,0.685,0.59,92.0,13,5.0,
VG-SES-000309,VG-ACC-01335,VG-ST-010,Bharat DC-001,Uppal,2025-11-16 16:00,RFID,Completed,49.5,27.1,0.623,0.67,131.0,8,3.0,
VG-SES-000310,VG-ACC-01839,VG-ST-009,Type2 AC,Secunderabad,2025-04-11 11:45,App,Completed,37.5,32.0,0.527,1.15,98.0,14,,
VG-SES-000311,VG-ACC-00649,VG-ST-001,CCS2,Madhapur,2025-11-16 18:45,Walk-Up,Interrupted,25.7,26.4,0.814,3.07,25.0,80,,
VG-SES-000312,VG-ACC-02031,VG-ST-004,GB/T,Secunderabad,2025-10-15 21:30,rfid,Failed,58.6,28.7,0.776,,,,,E-COMM-TIMEOUT
VG-SES-000313,VG-ACC-01032,VG-ST-006,CHAdeMO,Madhapur,2025-06-30 21:15,RFID,Completed,77.3,32.1,0.774,0.25,16.0,6,5.0,
VG-SES-000314,VG-ACC-00837,VG-ST-010,Bharat DC-001,Uppal,2025-01-30 16:30,rfid,Completed,26.5,23.9,0.711,1.02,76.0,12,2.0,
VG-SES-000315,VG-ACC-01051,VG-ST-008,CCS2,Kukatpally,2025-07-09 10:00,app,Completed,42.9,37.6,0.66,1.95,130.0,43,3.0,
VG-SES-000316,VG-ACC-02362,VG-ST-007,Type2 AC,Gachibowli,2025-09-09 16:00,APP,Completed,27.3,36.5,0.603,16.72,95.0,201,5.0,
VG-SES-000317,VG-ACC-00980,VG-ST-012,CCS2,Gachibowli,2025-11-21 09:15,walk-up,Completed,24.4,21.6,0.676,2.29,287.0,50,3.0,
VG-SES-000318,VG-ACC-01402,VG-ST-012,CCS2,Gachibowli,2025-02-02 11:45,App,Completed,40.6,23.8,0.576,137.0,157.0,3014,2.0,
VG-SES-000319,VG-ACC-02230,VG-ST-015,Bharat AC-001,Uppal,2025-09-03 21:30,RFID,Completed,27.1,35.1,0.762,26.31,273.0,316,2.0,
VG-SES-000320,VG-ACC-00046,VG-ST-011,Type2 AC,Madhapur,2025-04-07 09:15,app,Completed,37.8,26.3,0.618,28.3,179.0,623,3.0,
VG-SES-000321,VG-ACC-01342,VG-ST-001,CCS2,Madhapur,2025-09-05 21:30, App,Completed,22.2,35.1,0.774,0.35,36.0,9,5.0,
VG-SES-000322,VG-ACC-01771,VG-ST-005,CCS2,Uppal,2025-07-12 07:45,App,Completed,23.6,33.4,0.556,31.99,57.0,832,3.0,
